raceId,driverId,stop,lap,time_old,duration,milliseconds,year,round,circuitId,name_old,date,time,urlRaces,driverRef,number,code,forename,surname,dob,nationality,urlDrivers,circuitRef,name,location,country,latitude,longitude,altitude,urlCircuits
955,807,1,20,17:41:18,20.347,20347,,,nan,,,,,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,,,,,,,,
955,830,2,20,17:41:33,22.497,22497,,,nan,,,,,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,,,,,,,,
955,3,1,21,17:42:18,20.058,20058,,,nan,,,,,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg,,,,,,,,
955,817,2,22,17:45:00,20.155,20155,,,nan,,,,,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,,,,,,,,
955,4,2,24,17:48:59,20.654,20654,,,nan,,,,,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso,,,,,,,,
955,831,2,24,17:49:03,20.713,20713,,,nan,,,,,nasr,12,NAS,Felipe,Nasr,1992-08-21,Brazilian,http://en.wikipedia.org/wiki/Felipe_Nasr,,,,,,,,
955,18,2,25,17:50:53,20.640,20640,,,nan,,,,,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button,,,,,,,,
955,828,2,25,17:51:13,20.559,20559,,,nan,,,,,ericsson,9,ERI,Marcus,Ericsson,1990-09-02,Swedish,http://en.wikipedia.org/wiki/Marcus_Ericsson,,,,,,,,
955,154,2,26,17:52:45,23.588,23588,,,nan,,,,,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,http://en.wikipedia.org/wiki/Romain_Grosjean,,,,,,,,
955,832,2,27,17:54:32,21.030,21030,,,nan,,,,,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,,,,,,,,
955,13,2,28,17:56:01,19.858,19858,,,nan,,,,,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,,,,,,,,
955,836,1,29,17:58:28,26.187,26187,,,nan,,,,,wehrlein,94,WEH,Pascal,Wehrlein,1994-10-18,German,http://en.wikipedia.org/wiki/Pascal_Wehrlein,,,,,,,,
955,821,2,29,17:58:37,21.533,21533,,,nan,,,,,gutierrez,21,GUT,Esteban,Gutiérrez,1991-08-05,Mexican,http://en.wikipedia.org/wiki/Esteban_Guti%C3%A9rrez,,,,,,,,
955,835,2,31,18:02:14,20.561,20561,,,nan,,,,,jolyon_palmer,30,PAL,Jolyon,Palmer,1991-01-20,British,http://en.wikipedia.org/wiki/Jolyon_Palmer,,,,,,,,
956,807,1,8,14:12:55,22.601,22601,,,nan,,,,,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,,,,,,,,
956,4,1,8,14:13:00,21.924,21924,,,nan,,,,,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso,,,,,,,,
956,18,1,9,14:14:05,22.859,22859,,,nan,,,,,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button,,,,,,,,
956,822,1,9,14:14:09,21.047,21047,,,nan,,,,,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,,,,,,,,
956,832,1,9,14:14:11,22.605,22605,,,nan,,,,,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,,,,,,,,
956,815,1,9,14:14:12,21.883,21883,,,nan,,,,,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,,,,,,,,
956,3,1,10,14:15:15,21.890,21890,,,nan,,,,,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg,,,,,,,,
956,825,1,11,14:16:43,22.033,22033,,,nan,,,,,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen,,,,,,,,
956,835,1,12,14:17:57,21.745,21745,,,nan,,,,,jolyon_palmer,30,PAL,Jolyon,Palmer,1991-01-20,British,http://en.wikipedia.org/wiki/Jolyon_Palmer,,,,,,,,
956,13,1,12,14:18:00,21.097,21097,,,nan,,,,,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,,,,,,,,
956,828,1,12,14:18:03,22.980,22980,,,nan,,,,,ericsson,9,ERI,Marcus,Ericsson,1990-09-02,Swedish,http://en.wikipedia.org/wiki/Marcus_Ericsson,,,,,,,,
956,836,1,13,14:19:05,22.613,22613,,,nan,,,,,wehrlein,94,WEH,Pascal,Wehrlein,1994-10-18,German,http://en.wikipedia.org/wiki/Pascal_Wehrlein,,,,,,,,
956,817,1,14,14:20:04,21.183,21183,,,nan,,,,,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,,,,,,,,
956,830,1,15,14:21:12,21.945,21945,,,nan,,,,,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,,,,,,,,
956,1,1,21,14:28:15,22.918,22918,,,nan,,,,,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton,,,,,,,,
956,821,1,21,14:29:00,22.053,22053,,,nan,,,,,gutierrez,21,GUT,Esteban,Gutiérrez,1991-08-05,Mexican,http://en.wikipedia.org/wiki/Esteban_Guti%C3%A9rrez,,,,,,,,
956,8,1,22,14:29:32,21.916,21916,,,nan,,,,,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,,,,,,,,
956,836,2,23,14:31:36,23.738,23738,,,nan,,,,,wehrlein,94,WEH,Pascal,Wehrlein,1994-10-18,German,http://en.wikipedia.org/wiki/Pascal_Wehrlein,,,,,,,,
956,807,2,24,14:32:37,21.580,21580,,,nan,,,,,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,,,,,,,,
956,18,2,26,14:35:01,22.035,22035,,,nan,,,,,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button,,,,,,,,
956,154,1,26,14:35:02,22.662,22662,,,nan,,,,,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,http://en.wikipedia.org/wiki/Romain_Grosjean,,,,,,,,
956,4,2,26,14:35:08,22.879,22879,,,nan,,,,,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso,,,,,,,,
956,815,2,26,14:35:10,21.412,21412,,,nan,,,,,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,,,,,,,,
956,837,1,27,14:36:58,23.326,23326,,,nan,,,,,haryanto,88,HAR,Rio,Haryanto,1993-01-22,Indonesian,http://en.wikipedia.org/wiki/Rio_Haryanto,,,,,,,,
956,3,2,28,14:38:13,17.959,17959,,,nan,,,,,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg,,,,,,,,
956,836,3,27,14:38:14,18.064,18064,,,nan,,,,,wehrlein,94,WEH,Pascal,Wehrlein,1994-10-18,German,http://en.wikipedia.org/wiki/Pascal_Wehrlein,,,,,,,,
956,1,2,28,14:38:16,16.983,16983,,,nan,,,,,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton,,,,,,,,
956,830,2,28,14:38:17,17.165,17165,,,nan,,,,,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,,,,,,,,
956,817,2,28,14:38:18,19.408,19408,,,nan,,,,,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,,,,,,,,
956,8,2,28,14:38:20,21.206,21206,,,nan,,,,,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,,,,,,,,
956,822,2,28,14:38:22,20.876,20876,,,nan,,,,,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,,,,,,,,
956,831,1,28,14:38:23,20.929,20929,,,nan,,,,,nasr,12,NAS,Felipe,Nasr,1992-08-21,Brazilian,http://en.wikipedia.org/wiki/Felipe_Nasr,,,,,,,,
956,832,2,28,14:38:24,33.462,33462,,,nan,,,,,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,,,,,,,,
956,18,3,28,14:38:27,18.307,18307,,,nan,,,,,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button,,,,,,,,
956,154,2,28,14:38:29,18.860,18860,,,nan,,,,,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,http://en.wikipedia.org/wiki/Romain_Grosjean,,,,,,,,
956,825,2,28,14:38:32,17.721,17721,,,nan,,,,,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen,,,,,,,,
956,13,2,28,14:38:33,17.388,17388,,,nan,,,,,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,,,,,,,,
956,835,2,28,14:38:35,16.851,16851,,,nan,,,,,jolyon_palmer,30,PAL,Jolyon,Palmer,1991-01-20,British,http://en.wikipedia.org/wiki/Jolyon_Palmer,,,,,,,,
956,4,3,28,14:38:36,16.764,16764,,,nan,,,,,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso,,,,,,,,
956,815,3,28,14:38:37,16.544,16544,,,nan,,,,,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,,,,,,,,
956,828,2,28,14:38:39,16.419,16419,,,nan,,,,,ericsson,9,ERI,Marcus,Ericsson,1990-09-02,Swedish,http://en.wikipedia.org/wiki/Marcus_Ericsson,,,,,,,,
956,807,3,28,14:38:40,16.227,16227,,,nan,,,,,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,,,,,,,,
956,821,2,28,14:38:43,16.475,16475,,,nan,,,,,gutierrez,21,GUT,Esteban,Gutiérrez,1991-08-05,Mexican,http://en.wikipedia.org/wiki/Esteban_Guti%C3%A9rrez,,,,,,,,
956,837,2,28,14:38:45,16.218,16218,,,nan,,,,,haryanto,88,HAR,Rio,Haryanto,1993-01-22,Indonesian,http://en.wikipedia.org/wiki/Rio_Haryanto,,,,,,,,
956,3,3,29,14:40:18,18.220,18220,,,nan,,,,,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg,,,,,,,,
956,836,4,28,14:40:19,18.342,18342,,,nan,,,,,wehrlein,94,WEH,Pascal,Wehrlein,1994-10-18,German,http://en.wikipedia.org/wiki/Pascal_Wehrlein,,,,,,,,
956,1,3,29,14:40:21,18.716,18716,,,nan,,,,,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton,,,,,,,,
956,830,3,29,14:40:22,18.455,18455,,,nan,,,,,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,,,,,,,,
956,817,3,29,14:40:23,18.347,18347,,,nan,,,,,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,,,,,,,,
956,8,3,29,14:40:26,18.455,18455,,,nan,,,,,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,,,,,,,,
956,822,3,29,14:40:27,17.800,17800,,,nan,,,,,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,,,,,,,,
956,831,2,29,14:40:29,17.739,17739,,,nan,,,,,nasr,12,NAS,Felipe,Nasr,1992-08-21,Brazilian,http://en.wikipedia.org/wiki/Felipe_Nasr,,,,,,,,
956,18,4,29,14:40:31,18.964,18964,,,nan,,,,,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button,,,,,,,,
956,154,3,29,14:40:32,19.554,19554,,,nan,,,,,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,http://en.wikipedia.org/wiki/Romain_Grosjean,,,,,,,,
956,825,3,29,14:40:34,19.611,19611,,,nan,,,,,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen,,,,,,,,
956,13,3,29,14:40:35,19.015,19015,,,nan,,,,,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,,,,,,,,
956,835,3,29,14:40:37,18.382,18382,,,nan,,,,,jolyon_palmer,30,PAL,Jolyon,Palmer,1991-01-20,British,http://en.wikipedia.org/wiki/Jolyon_Palmer,,,,,,,,
956,4,4,29,14:40:38,18.194,18194,,,nan,,,,,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso,,,,,,,,
956,815,4,29,14:40:39,17.970,17970,,,nan,,,,,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,,,,,,,,
956,828,3,29,14:40:41,19.041,19041,,,nan,,,,,ericsson,9,ERI,Marcus,Ericsson,1990-09-02,Swedish,http://en.wikipedia.org/wiki/Marcus_Ericsson,,,,,,,,
956,807,4,29,14:40:42,19.028,19028,,,nan,,,,,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,,,,,,,,
956,832,3,29,14:40:43,18.636,18636,,,nan,,,,,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,,,,,,,,
956,821,3,29,14:40:44,18.308,18308,,,nan,,,,,gutierrez,21,GUT,Esteban,Gutiérrez,1991-08-05,Mexican,http://en.wikipedia.org/wiki/Esteban_Guti%C3%A9rrez,,,,,,,,
956,837,3,29,14:40:46,17.828,17828,,,nan,,,,,haryanto,88,HAR,Rio,Haryanto,1993-01-22,Indonesian,http://en.wikipedia.org/wiki/Rio_Haryanto,,,,,,,,
956,821,4,41,14:56:13,21.921,21921,,,nan,,,,,gutierrez,21,GUT,Esteban,Gutiérrez,1991-08-05,Mexican,http://en.wikipedia.org/wiki/Esteban_Guti%C3%A9rrez,,,,,,,,
956,831,3,43,14:58:35,22.707,22707,,,nan,,,,,nasr,12,NAS,Felipe,Nasr,1992-08-21,Brazilian,http://en.wikipedia.org/wiki/Felipe_Nasr,,,,,,,,
956,825,4,49,15:05:46,27.119,27119,,,nan,,,,,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen,,,,,,,,
956,807,5,50,15:06:56,27.834,27834,,,nan,,,,,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,,,,,,,,
956,835,4,50,15:06:59,22.728,22728,,,nan,,,,,jolyon_palmer,30,PAL,Jolyon,Palmer,1991-01-20,British,http://en.wikipedia.org/wiki/Jolyon_Palmer,,,,,,,,
956,828,4,50,15:07:01,24.326,24326,,,nan,,,,,ericsson,9,ERI,Marcus,Ericsson,1990-09-02,Swedish,http://en.wikipedia.org/wiki/Marcus_Ericsson,,,,,,,,
956,837,4,50,15:07:11,25.234,25234,,,nan,,,,,haryanto,88,HAR,Rio,Haryanto,1993-01-22,Indonesian,http://en.wikipedia.org/wiki/Rio_Haryanto,,,,,,,,
956,822,4,51,15:07:54,21.639,21639,,,nan,,,,,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,,,,,,,,
956,1,4,54,15:10:44,22.109,22109,,,nan,,,,,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton,,,,,,,,
956,3,4,55,15:11:53,21.035,21035,,,nan,,,,,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg,,,,,,,,
956,13,4,56,15:13:53,21.231,21231,,,nan,,,,,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,,,,,,,,
956,817,4,60,15:18:09,22.284,22284,,,nan,,,,,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,,,,,,,,
957,8,1,5,13:14:16,29.578,29578,,,nan,,,,,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,,,,,,,,
957,822,1,5,13:14:17,29.808,29808,,,nan,,,,,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,,,,,,,,
957,832,1,5,13:14:18,30.786,30786,,,nan,,,,,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,,,,,,,,
957,807,1,5,13:14:18,30.747,30747,,,nan,,,,,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,,,,,,,,
957,4,1,5,13:14:19,32.374,32374,,,nan,,,,,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso,,,,,,,,
957,20,1,5,13:14:20,31.381,31381,,,nan,,,,,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel,,,,,,,,
957,154,1,5,13:14:21,31.632,31632,,,nan,,,,,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,http://en.wikipedia.org/wiki/Romain_Grosjean,,,,,,,,
957,821,1,5,13:14:22,41.508,41508,,,nan,,,,,gutierrez,21,GUT,Esteban,Gutiérrez,1991-08-05,Mexican,http://en.wikipedia.org/wiki/Esteban_Guti%C3%A9rrez,,,,,,,,
957,825,1,5,13:14:23,30.804,30804,,,nan,,,,,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen,,,,,,,,
957,836,1,5,13:14:25,31.812,31812,,,nan,,,,,wehrlein,94,WEH,Pascal,Wehrlein,1994-10-18,German,http://en.wikipedia.org/wiki/Pascal_Wehrlein,,,,,,,,
957,817,1,6,13:16:16,30.198,30198,,,nan,,,,,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,,,,,,,,
957,13,1,6,13:16:20,29.243,29243,,,nan,,,,,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,,,,,,,,
957,826,1,6,13:16:22,30.315,30315,,,nan,,,,,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,,,,,,,,
957,18,1,6,13:16:23,30.093,30093,,,nan,,,,,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button,,,,,,,,
957,835,1,6,13:16:27,29.784,29784,,,nan,,,,,jolyon_palmer,30,PAL,Jolyon,Palmer,1991-01-20,British,http://en.wikipedia.org/wiki/Jolyon_Palmer,,,,,,,,
957,837,1,6,13:16:29,29.998,29998,,,nan,,,,,haryanto,88,HAR,Rio,Haryanto,1993-01-22,Indonesian,http://en.wikipedia.org/wiki/Rio_Haryanto,,,,,,,,
957,1,1,7,13:18:15,30.343,30343,,,nan,,,,,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton,,,,,,,,
957,3,1,7,13:18:22,29.395,29395,,,nan,,,,,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg,,,,,,,,
957,830,1,7,13:18:23,31.995,31995,,,nan,,,,,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,,,,,,,,
957,815,1,7,13:18:27,29.475,29475,,,nan,,,,,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,,,,,,,,
957,831,1,7,13:18:46,30.981,30981,,,nan,,,,,nasr,12,NAS,Felipe,Nasr,1992-08-21,Brazilian,http://en.wikipedia.org/wiki/Felipe_Nasr,,,,,,,,
957,828,1,7,13:18:48,35.393,35393,,,nan,,,,,ericsson,9,ERI,Marcus,Ericsson,1990-09-02,Swedish,http://en.wikipedia.org/wiki/Marcus_Ericsson,,,,,,,,
957,828,2,10,13:25:31,1:44.980,104980,,,nan,,,,,ericsson,9,ERI,Marcus,Ericsson,1990-09-02,Swedish,http://en.wikipedia.org/wiki/Marcus_Ericsson,,,,,,,,
957,20,2,15,13:34:24,29.163,29163,,,nan,,,,,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel,,,,,,,,
957,8,2,16,13:36:00,30.462,30462,,,nan,,,,,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,,,,,,,,
957,13,2,16,13:36:16,29.403,29403,,,nan,,,,,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,,,,,,,,
957,826,2,16,13:36:19,30.327,30327,,,nan,,,,,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,,,,,,,,
957,822,2,16,13:36:28,29.282,29282,,,nan,,,,,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,,,,,,,,
957,831,2,16,13:36:33,30.143,30143,,,nan,,,,,nasr,12,NAS,Felipe,Nasr,1992-08-21,Brazilian,http://en.wikipedia.org/wiki/Felipe_Nasr,,,,,,,,
957,154,2,16,13:36:36,30.882,30882,,,nan,,,,,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,http://en.wikipedia.org/wiki/Romain_Grosjean,,,,,,,,
957,835,2,16,13:36:38,55.697,55697,,,nan,,,,,jolyon_palmer,30,PAL,Jolyon,Palmer,1991-01-20,British,http://en.wikipedia.org/wiki/Jolyon_Palmer,,,,,,,,
957,1,2,17,13:37:20,28.728,28728,,,nan,,,,,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton,,,,,,,,
957,3,2,17,13:37:29,29.715,29715,,,nan,,,,,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg,,,,,,,,
957,815,2,17,13:37:40,28.915,28915,,,nan,,,,,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,,,,,,,,
957,817,2,17,13:37:41,29.813,29813,,,nan,,,,,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,,,,,,,,
957,832,2,17,13:37:56,29.895,29895,,,nan,,,,,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,,,,,,,,
957,807,2,17,13:38:06,29.867,29867,,,nan,,,,,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,,,,,,,,
957,4,2,17,13:38:11,28.799,28799,,,nan,,,,,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso,,,,,,,,
957,18,2,17,13:38:19,29.588,29588,,,nan,,,,,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button,,,,,,,,
957,825,2,17,13:38:33,29.201,29201,,,nan,,,,,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen,,,,,,,,
957,821,2,17,13:38:37,29.884,29884,,,nan,,,,,gutierrez,21,GUT,Esteban,Gutiérrez,1991-08-05,Mexican,http://en.wikipedia.org/wiki/Esteban_Guti%C3%A9rrez,,,,,,,,
957,837,2,17,13:38:55,30.135,30135,,,nan,,,,,haryanto,88,HAR,Rio,Haryanto,1993-01-22,Indonesian,http://en.wikipedia.org/wiki/Rio_Haryanto,,,,,,,,
957,830,2,18,13:39:11,29.429,29429,,,nan,,,,,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,,,,,,,,
957,835,3,19,13:42:54,41.486,41486,,,nan,,,,,jolyon_palmer,30,PAL,Jolyon,Palmer,1991-01-20,British,http://en.wikipedia.org/wiki/Jolyon_Palmer,,,,,,,,
957,13,3,38,14:13:29,29.346,29346,,,nan,,,,,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,,,,,,,,
957,4,3,39,14:15:22,28.936,28936,,,nan,,,,,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso,,,,,,,,
957,825,3,40,14:17:42,28.450,28450,,,nan,,,,,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen,,,,,,,,
958,18,1,7,14:14:06,22.229,22229,,,nan,,,,,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button,,,,,,,,
958,836,1,9,14:16:53,23.486,23486,,,nan,,,,,wehrlein,94,WEH,Pascal,Wehrlein,1994-10-18,German,http://en.wikipedia.org/wiki/Pascal_Wehrlein,,,,,,,,
958,18,2,10,14:18:47,16.486,16486,,,nan,,,,,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button,,,,,,,,
958,831,1,11,14:19:45,22.778,22778,,,nan,,,,,nasr,12,NAS,Felipe,Nasr,1992-08-21,Brazilian,http://en.wikipedia.org/wiki/Felipe_Nasr,,,,,,,,
